creators,date,ia_formats,ia_id,ia_url,ol_id,publisher,text_filename,title,trove_url,version_id,work_id
Eldon Cobb Evans,1917,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,ahistoryaustral00evangoog,https://archive.org/details/ahistoryaustral00evangoog,OL6600012M,"Chicago, Ill The University of Chicago press",ahistoryaustral00evangoog_djvu.txt,A history of the Australian ballot system in the United States by Eldon Cobb Evans.,https://trove.nla.gov.au/version/769558,769558,713500
Emil Sax 1845-1927,1887,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|Metadata|Scandata|Single Page Processed TIFF ZIP,grundlegungdert00saxgoog,https://archive.org/details/grundlegungdert00saxgoog,OL6601224M,Wien A. Hölder,grundlegungdert00saxgoog_djvu.txt,Grundlegung der theoretischen staatswirthschaft. Von Dr. Emil Sax.,https://trove.nla.gov.au/version/771833,771833,715527
"Reid, G. H. Sir 1845-1918",1917,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata,myreminiscences00reiduoft,https://archive.org/details/myreminiscences00reiduoft,OL6603824M,"London Cassell and Company, Ltd.",myreminiscences00reiduoft_djvu.txt,My reminiscences by the Right Honourable Sir George Houstoun Reid ... with sixteen photogravure plates.,https://trove.nla.gov.au/version/776668 1360772,776668 1360772,719786
"Reid, G. H. Sir 1845-1918",1917,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,myreminiscences00reidiala,https://archive.org/details/myreminiscences00reidiala,OL7073150M,"London Cassell and Company, Ltd.",myreminiscences00reidiala_djvu.txt,My reminiscences by the Right Honourable Sir George Houstoun Reid ... with sixteen photogravure plates.,https://trove.nla.gov.au/version/776668 1360772,776668 1360772,719786
Robert P. Thomson,1917,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Scan Factors,nationalhistoryo00thom,https://archive.org/details/nationalhistoryo00thom,OL6604975M,"London G. Routledge and Sons, ltd.",nationalhistoryo00thom_djvu.txt,"A national history of Australia, New Zealand & the adjacent islands from their discovery to the centennial era and from that period to the present day by Robert P. Thomson.",https://trove.nla.gov.au/version/778845,778845,721813
"Conrad Ferdinand Meyer 1825-1898|Roulston, Robert Bruce, 1877- ed.",1917,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|Metadata|Scandata|Single Page Processed TIFF ZIP,gustavadolfspag00roulgoog,https://archive.org/details/gustavadolfspag00roulgoog,OL6605122M,New York H. Holt and company,gustavadolfspag00roulgoog_djvu.txt,"Gustav Adolfs Page von Conrad Ferdinand Meyer, ed. with introduction, notes, and vocabulary, by Robert Bruce Roulston.",https://trove.nla.gov.au/version/779066,779066,722016
Douglas Sladen 1856-1947,1916,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Scan Factors,fromboundaryride00slad,https://archive.org/details/fromboundaryride00slad,OL6605622M,London Hutchinson & Co.,fromboundaryride00slad_djvu.txt,"From boundary-rider to prime minister, Hughes of Australia, the man of the hour by Douglas Sladen ... with contributions by the Rt. Hon. W.M. Hughes on ""Compulsory military training,"" ""Socialism"" and ""Labour in power""; and an introduction by the Right Hon. Andrew Fisher ...",https://trove.nla.gov.au/version/779858,779858,722748
Beatrice Ethel Grimshaw 1870-1953,1911,Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|Single Page Processed JPEG ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP,whenredgodscall00grimiala,https://archive.org/details/whenredgodscall00grimiala,OL7038485M,"New York Moffat, Yard & Company",whenredgodscall00grimiala_djvu.txt,When the red gods call by Beatrice Grimshaw ... ,https://trove.nla.gov.au/version/260775587,260775587,7250786
Ethel Turner 1870-1958,1895,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,familyatmisrule00turnuoft,https://archive.org/details/familyatmisrule00turnuoft,OL7186836M,"London Ward, Lock & Co.",familyatmisrule00turnuoft_djvu.txt,The family at Misrule by Ethel Turner ; with illustrations by A. J. Johnson.,https://trove.nla.gov.au/version/1903497,1903497,7269942
Clarence H. Northcott 1880-,1918,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|MARC Source|Single Page Original JP2 Tar|Scandata|Scan Factors,australiansocial00nort,https://archive.org/details/australiansocial00nort,OL23279594M,"New York Columbia university; [etc., etc,]",australiansocial00nort_djvu.txt,Australian social development by Clarence H. Northcott.,https://trove.nla.gov.au/version/789368 3228011,789368 3228011,731568
Clarence Hunter Northcott 1880-,1918,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|Metadata|Scandata|Single Page Processed TIFF ZIP,australiansocia00nortgoog,https://archive.org/details/australiansocia00nortgoog,OL6610573M,"New York Columbia university; [etc., etc,]",australiansocia00nortgoog_djvu.txt,Australian social development by Clarence H. Northcott.,https://trove.nla.gov.au/version/789368 3228011,789368 3228011,731568
Clarence Hunter Northcott 1880-,1918,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,australiansocial00nortuoft,https://archive.org/details/australiansocial00nortuoft,OL7075030M,New York Columbia Univ.,australiansocial00nortuoft_djvu.txt,Australian social development.,https://trove.nla.gov.au/version/1368385,1368385,731568
"Mackellar, Charles Kinnaird Sir 1844-",1907,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|Metadata|Scandata|Single Page Processed TIFF ZIP,childlawandstat00mackgoog,https://archive.org/details/childlawandstat00mackgoog,OL6612069M,"Sydney W. A. Gullick, government printer",childlawandstat00mackgoog_djvu.txt,"The child, the law, and the state being a short account of the progress of reform of the laws affecting children in New South Wales, with some suggestions for their amendment and more humane and effective application. By the Hon. Charles K. Mackellar ...",https://trove.nla.gov.au/version/792071,792071,734111
Ludovic marquis de Beauvoir 1846-1929,1878,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|MARC Binary|Metadata|Scandata|Single Page Processed TIFF ZIP,voyageautourdum00beaugoog,https://archive.org/details/voyageautourdum00beaugoog,OL6327396M,Paris E. Plon et cie,voyageautourdum00beaugoog_djvu.txt,Voyage autour du monde par le comte de Beauvoir.,https://trove.nla.gov.au/version/261866093,261866093,7379724
Patrick MacGill 1889-1963,1919,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,diggersaustralia00macgrich,https://archive.org/details/diggersaustralia00macgrich,OL6615325M,"London H. Jenkins, limited",diggersaustralia00macgrich_djvu.txt,"The diggers the Australians in France by Patrick MacGill, with an introduction by the Rt. Hon. W. M. Hughes.",https://trove.nla.gov.au/version/797517,797517,738868
"Cohen, Julius Berend 1859-",1918,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|MARC Binary|Metadata|Scandata|Single Page Processed TIFF ZIP,organicchemistr00cohegoog,https://archive.org/details/organicchemistr00cohegoog,OL6615771M,London E. Arnold,organicchemistr00cohegoog_djvu.txt,Organic chemistry for advanced students. by Julius B. Cohen.,https://trove.nla.gov.au/version/798418,798418,739645
Ernest Lionel Pyke,1918,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,desperategermany00pykerich,https://archive.org/details/desperategermany00pykerich,OL6615897M,London Hodder and Stoughton,desperategermany00pykerich_djvu.txt,Desperate Germany by Ernest Lionel Pyke.,https://trove.nla.gov.au/version/798605,798605,739804
"Murdoch, Walter, Sir, 1874-1970, comp.",1918,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|MARC|MARC Binary|Metadata|Scandata|Single Page Processed TIFF ZIP,oxfordbookaustr00murdgoog,https://archive.org/details/oxfordbookaustr00murdgoog,OL6615964M,"London, New York [etc.] H. Milford, Oxford university press",oxfordbookaustr00murdgoog_djvu.txt,The Oxford book of Australasian verse chosen by Walter Murdoch.,https://trove.nla.gov.au/version/798664 1612504 1937028,798664 1612504 1937028,739842
"Murdoch, Walter, Sir, 1874-1970",1918,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,oxfordbookofaust00murdrich,https://archive.org/details/oxfordbookofaust00murdrich,OL7125235M,"London, New York [etc.] H. Milford, Oxford university press",oxfordbookofaust00murdrich_djvu.txt,The Oxford book of Australasian verse chosen by Walter Murdoch,https://trove.nla.gov.au/version/798664 1612504 1937028,798664 1612504 1937028,739842
"Walter Murdoch 1874-,",1918,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,oxfordbookofaus00murduoft,https://archive.org/details/oxfordbookofaus00murduoft,OL7193875M,"London H. Milford, Oxford University Press",oxfordbookofaus00murduoft_djvu.txt,The Oxford book of Australasian verse chosen by Walter Murdoch.,https://trove.nla.gov.au/version/798664 1612504 1937028,798664 1612504 1937028,739842
James Cooke Mills,1918,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Metadata|DjVuTXT|Djvu XML|Metadata|Metadata|Scandata|Single Page Processed TIFF ZIP,historysaginawc00millgoog,https://archive.org/details/historysaginawc00millgoog,OL6615972M,"Saginaw, Mich Seemann & Peters",historysaginawc00millgoog_djvu.txt,"History of Saginaw County, Michigan historical, commercial, biographical profusely illustrated with portraits of early pioneers, rare pictures and scenes of olden times, and portraits of representative citizens of today, by James Cooke Mills.",https://trove.nla.gov.au/version/798671,798671,739847
"White, Gilbert 1859-",1918,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Scandata,thirtyyearsintr00whitgoog,https://archive.org/details/thirtyyearsintr00whitgoog,OL6617903M,London Society for Promoting Christian Knowledge,thirtyyearsintr00whitgoog_djvu.txt,Thirty years in tropical Australia by the Right Rev. Gilbert White ... with a preface by the Right Rev. H. H. Montgomery ...,https://trove.nla.gov.au/version/802003,802003,742751
"White, Gilbert bp. of Willochra 1859-",1918,Item Tile|Scribe Scandata ZIP|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP,thirtyyearsintro00whitrich,https://archive.org/details/thirtyyearsintro00whitrich,OL7078919M,London Society for promoting Christian knowledge,thirtyyearsintro00whitrich_djvu.txt,Thirty years in tropical Australia,https://trove.nla.gov.au/version/1384861,1384861,742751
"Thurston, Lucy (Goodale) Mrs. 1795-1876",1882,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Dublin Core|Metadata|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|Metadata|Scandata,lifeandtimesmrs00unkngoog,https://archive.org/details/lifeandtimesmrs00unkngoog,OL6618109M,"Ann Arbor, Mich S.C. Andrews",lifeandtimesmrs00unkngoog_djvu.txt,"Life and times of Mrs. Lucy G. Thurston wife of Rev. Asa Thurston, pioneer missionary to the Sandwich Islands.",https://trove.nla.gov.au/version/802337,802337,743038
"Queensland. Supreme Court.|Beor, Henry Rogers, d. 1880, ed.|Osborne, W. H., reporter.",1878,DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Metadata|DjVuTXT|Djvu XML|Metadata|Metadata|Scandata|Single Page Processed TIFF ZIP,casesdecidedins08courgoog,https://archive.org/details/casesdecidedins08courgoog,OL6622408M,"Brisbane Watson, Ferguson & Co.",casesdecidedins08courgoog_djvu.txt,Cases decided in the Supreme Court. Ed. by H. R. Beor ... for the Queensland Law Society. The judgments reported by Mr. W. H. Osborne. Vol. I ... 1876-1878. 39-42 Victoria.,https://trove.nla.gov.au/version/810118,810118,750126
John Richard Houlding,1867,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Metadata|DjVuTXT|Djvu XML|Metadata|Metadata|Scandata|Single Page Processed TIFF ZIP,australiancaper00houlgoog,https://archive.org/details/australiancaper00houlgoog,OL20582122M,,australiancaper00houlgoog_djvu.txt,"Australian capers: or, Christopher Cockle's colonial experience, by Old Boomerang",https://trove.nla.gov.au/version/3074159,3074159,7526887
John Richard Houlding,1867,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|Single Page Processed JPEG ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,australiancapers00houluoft,https://archive.org/details/australiancapers00houluoft,OL7185650M,London G. Routledge,australiancapers00houluoft_djvu.txt,"Australian capers or, Christopher Cockle's colonial experience",https://trove.nla.gov.au/version/1897716,1897716,7526887
"Jørgen Jürgensen 1780-|Hogan, James Francis, b. 185",1891,Item Tile|DjVu|Animated GIF|Text PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|Single Page Raw JP2 ZIP|Scribe Scandata ZIP,convictkingbeing00jrrich,https://archive.org/details/convictkingbeing00jrrich,OL7085448M,London Ward & Downey,convictkingbeing00jrrich_djvu.txt,"The convict king. Being the life and adventures of Jorgen Jorgenson, monarch of Iceland, naval captain, revolutionist, British diplomatic agent, author, dramatist, preacher, political prisoner, gambler, hospital dispenser, continental traveller, explorer, editor, expatriated exile, and colonial constable. Retold by James Francis Hogan ... <With reproductions of five original drawings by Jorgen Jorgenson in the British museu",https://trove.nla.gov.au/version/260776871,260776871,7545143
Lynn Harold Hough 1877-,1920,Item Tile|DjVu|Animated GIF|Image Container PDF|Abbyy GZ|Archive BitTorrent|Metadata|DjVuTXT|Djvu XML|Metadata|Metadata|Scandata|Single Page Processed TIFF ZIP,eyesfaith00houggoog,https://archive.org/details/eyesfaith00houggoog,OL6625377M,New York The Abingdon Press,eyesfaith00houggoog_djvu.txt,The eyes of faith by Lynn Harold Hough.,https://trove.nla.gov.au/version/815611,815611,755186
"Joseph Kelly Turner|Bridgers, John Luther, 1850- joint author.",1920,Item Tile|DjVu|Animated GIF|Standard LuraTech PDF|Abbyy GZ|Archive BitTorrent|Grayscale LuraTech PDF|Dublin Core|DjVuTXT|Djvu XML|Metadata|Single Page Processed JP2 ZIP|MARC|MARC Binary|Metadata|Metadata|MARC Source|METS|Single Page Original JP2 Tar|Scandata|Scan Factors,historyofedgecom00turn,https://archive.org/details/historyofedgecom00turn,OL6626061M,Raleigh Edwards & Broughton printing co.,historyofedgecom00turn_djvu.txt,"History of Edgecombe county, North Carolina by J. Kelly Turner and Jno L. Bridgers, jr.",https://trove.nla.gov.au/version/816712,816712,756196
